stat_id,match_id,player_id,team_id,runs,balls_faced,fours,sixes,wickets,overs,runs_conceded,catches,stumpings,created_at
1541,154474,11223,1978,19,16,2,0,0,0.0,0,0,0,2026-09-02 11:35:45.697
1542,154474,15810,1978,0,0,0,0,3,3.0,18,0,0,2026-09-02 11:35:45.723
1543,154474,41169,1978,0,0,0,0,2,4.0,36,0,0,2026-09-02 11:35:45.727
1544,154474,11220,1978,0,0,0,0,2,2.0,12,0,0,2026-09-02 11:35:45.753
1545,154474,15817,1978,0,0,0,0,0,2.0,13,0,0,2026-09-02 11:35:45.780
1546,154474,13162,262,9,11,0,0,1,4.0,40,0,0,2026-09-02 11:35:45.807
1547,154474,10162,262,9,9,1,0,0,4.0,17,0,0,2026-09-02 11:35:45.807
1548,154474,9793,262,2,2,0,0,1,4.0,25,0,0,2026-09-02 11:35:45.820
1549,154474,12071,262,5,5,1,0,2,4.0,32,0,0,2026-09-02 11:35:45.837
1550,154474,15818,262,0,1,0,0,1,4.0,34,0,0,2026-09-02 11:35:45.837
1551,154474,1467475,262,17,10,1,2,0,0.0,0,0,0,2026-09-02 11:35:45.840
1552,154474,1478611,262,7,14,1,0,0,0.0,0,0,0,2026-09-02 11:35:45.843
1553,154474,8520,262,16,13,1,1,0,0.0,0,0,0,2026-09-02 11:35:45.857
1554,154474,23301,262,27,26,4,0,0,0.0,0,0,0,2026-09-02 11:35:45.860
1555,154474,15807,262,22,16,2,0,0,0.0,0,0,0,2026-09-02 11:35:45.860
1556,154474,13748,262,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:35:45.877
1557,169203,54518,2601,30,19,6,0,0,0.0,0,0,0,2026-09-02 11:35:48.563
1558,169203,14532,2601,42,19,5,2,0,0.0,0,0,0,2026-09-02 11:35:48.597
1559,169203,12341,2601,12,9,0,1,0,1.0,6,0,0,2026-09-02 11:35:48.613
1560,169203,1459078,2601,14,6,0,2,0,0.0,0,0,0,2026-09-02 11:35:48.633
1561,169203,1459089,2601,4,2,1,0,0,0.0,0,0,0,2026-09-02 11:35:48.637
1562,169203,1459123,2601,3,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:48.637
1563,169203,14163,2601,2,3,0,0,1,2.0,20,0,0,2026-09-02 11:35:48.660
1564,169203,1459068,2601,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:48.663
1565,169203,1459064,2601,0,0,0,0,1,2.0,19,0,0,2026-09-02 11:35:48.663
1566,169203,1455394,2601,0,0,0,0,1,2.0,33,0,0,2026-09-02 11:35:48.667
1567,169203,22401,2601,0,0,0,0,1,2.0,15,0,0,2026-09-02 11:35:48.710
1568,169203,13252,2645,1,1,0,0,0,1.0,10,0,0,2026-09-02 11:35:48.727
1569,169203,9507,2645,6,2,0,1,0,2.0,29,0,0,2026-09-02 11:35:48.753
1570,169203,1459321,2645,0,0,0,0,1,2.0,23,0,0,2026-09-02 11:35:48.757
1571,169203,1460806,2645,0,0,0,0,0,1.0,17,0,0,2026-09-02 11:35:48.760
1572,169203,1448289,2645,0,0,0,0,2,2.0,9,0,0,2026-09-02 11:35:48.790
1573,169203,1459299,2645,0,0,0,0,2,2.0,28,0,0,2026-09-02 11:35:48.793
1574,169203,1477817,2645,39,22,3,2,0,0.0,0,0,0,2026-09-02 11:35:48.817
1575,169203,14079,2645,17,7,2,1,0,0.0,0,0,0,2026-09-02 11:35:48.837
1576,169203,13135,2645,15,9,3,0,0,0.0,0,0,0,2026-09-02 11:35:48.840
1577,169203,24256,2645,4,7,0,0,0,0.0,0,0,0,2026-09-02 11:35:48.853
1578,169203,1477807,2645,10,8,0,1,0,0.0,0,0,0,2026-09-02 11:35:48.910
1579,169203,15718,2645,8,4,0,1,0,0.0,0,0,0,2026-09-02 11:35:48.910
1580,169203,1459090,2601,0,0,0,0,1,1.0,10,0,0,2026-09-02 11:35:49.350
1581,170663,14273,288,1,6,0,0,0,3.0,29,0,0,2026-09-02 11:35:52.213
1582,170663,13281,288,30,56,4,0,0,0.0,0,0,0,2026-09-02 11:35:52.263
1583,170663,14211,288,0,5,0,0,0,0.0,0,0,0,2026-09-02 11:35:52.300
1584,170663,9870,288,8,11,1,0,0,0.0,0,0,0,2026-09-02 11:35:52.357
1585,170663,12174,288,18,42,3,0,0,0.0,0,0,0,2026-09-02 11:35:52.390
1586,170663,11984,288,6,28,1,0,0,7.0,31,0,0,2026-09-02 11:35:52.417
1587,170663,12081,288,13,8,2,0,1,31.0,152,0,0,2026-09-02 11:35:52.420
1588,170663,15535,288,2,15,0,0,0,42.0,215,0,0,2026-09-02 11:35:52.423
1589,170663,25737,288,19,15,1,1,3,23.0,98,0,0,2026-09-02 11:35:52.463
1590,170663,1448101,288,4,5,1,0,1,20.4,94,0,0,2026-09-02 11:35:52.517
1591,170663,51910,288,4,3,1,0,0,4.0,15,0,0,2026-09-02 11:35:52.577
1592,170663,24546,268,0,0,0,0,3,9.0,19,0,0,2026-09-02 11:35:52.610
1593,170663,10679,268,0,0,0,0,3,10.0,40,0,0,2026-09-02 11:35:52.627
1594,170663,13320,268,4,6,1,0,1,7.2,29,0,0,2026-09-02 11:35:52.637
1595,170663,14566,268,43,79,5,2,3,6.0,18,0,0,2026-09-02 11:35:52.650
1596,170663,10798,268,0,0,0,0,3,4.3,6,0,0,2026-09-02 11:35:52.660
1597,170663,18142,268,0,4,0,0,0,0.0,0,0,0,2026-09-02 11:35:52.663
1598,170663,10687,268,10,22,2,0,0,0.0,0,0,0,2026-09-02 11:35:52.663
1599,170663,10973,268,78,125,10,1,0,0.0,0,0,0,2026-09-02 11:35:52.663
1600,170663,12188,268,256,237,24,7,0,0.0,0,0,0,2026-09-02 11:35:52.667
1601,170663,13667,268,200,263,15,5,0,0.0,0,0,0,2026-09-02 11:35:52.667
1602,170663,22051,268,38,49,4,0,0,0.0,0,0,0,2026-09-02 11:35:52.667
1603,170663,15273,288,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:35:53.720
1604,163017,13940,2,45,53,9,0,0,1.0,9,0,0,2026-09-02 11:35:56.037
1605,163017,8733,2,18,33,2,1,0,0.0,0,0,0,2026-09-02 11:35:56.060
1606,163017,13088,2,117,193,12,0,0,0.0,0,0,0,2026-09-02 11:35:56.077
1607,163017,11808,2,50,108,6,0,0,2.0,8,0,0,2026-09-02 11:35:56.090
1608,163017,10744,2,63,89,6,2,0,0.0,0,0,0,2026-09-02 11:35:56.093
1609,163017,587,2,43,83,4,0,3,38.3,94,0,0,2026-09-02 11:35:56.110
1610,163017,14691,2,115,177,9,2,0,1.0,1,0,0,2026-09-02 11:35:56.120
1611,163017,10285,2,6,8,1,0,1,37.0,98,0,0,2026-09-02 11:35:56.123
1612,163017,14596,2,18,51,2,0,3,41.0,121,0,0,2026-09-02 11:35:56.127
1613,163017,10808,2,3,29,0,0,1,15.0,26,0,0,2026-09-02 11:35:56.140
1614,163017,10551,2,4,7,1,0,1,18.3,57,0,0,2026-09-02 11:35:56.167
1615,163017,10938,5,0,24,0,0,4,29.0,106,0,0,2026-09-02 11:35:56.177
1616,163017,10928,5,12,90,1,0,1,20.0,68,0,0,2026-09-02 11:35:56.190
1617,163017,11498,5,2,28,0,0,2,42.0,132,0,0,2026-09-02 11:35:56.213
1618,163017,1473644,5,46,150,4,0,2,38.0,154,0,0,2026-09-02 11:35:56.230
1619,163017,13930,5,133,264,8,2,0,3.0,8,0,0,2026-09-02 11:35:56.243
1620,163017,7872,5,23,44,1,1,0,2.0,8,0,0,2026-09-02 11:35:56.267
1621,163017,13886,5,32,39,3,1,0,4.0,16,0,0,2026-09-02 11:35:56.267
1622,163017,15586,5,3,15,0,0,0,0.0,0,0,0,2026-09-02 11:35:56.300
1623,163017,13884,5,92,173,10,1,0,0.0,0,0,0,2026-09-02 11:35:56.373
1624,163017,10940,5,55,92,2,3,0,0.0,0,0,0,2026-09-02 11:35:56.387
1625,163017,7884,5,6,12,1,0,0,0.0,0,0,0,2026-09-02 11:35:56.450
1626,163027,9716,235,15,20,2,0,0,0.0,0,0,0,2026-09-02 11:35:59.103
1627,163027,51791,235,8,6,2,0,2,3.0,11,0,0,2026-09-02 11:35:59.133
1628,163027,15779,235,55,65,9,0,0,0.0,0,0,0,2026-09-02 11:35:59.157
1629,163027,18133,235,146,185,25,1,0,0.0,0,0,0,2026-09-02 11:35:59.180
1630,163027,10213,235,2,7,0,0,0,0.0,0,0,0,2026-09-02 11:35:59.203
1631,163027,10276,235,4,9,1,0,0,0.0,0,0,0,2026-09-02 11:35:59.250
1632,163027,14606,235,167,244,17,4,1,15.0,53,0,0,2026-09-02 11:35:59.263
1633,163027,12344,235,37,97,2,0,5,15.0,37,0,0,2026-09-02 11:35:59.283
1634,163027,7909,235,11,19,1,0,0,5.0,10,0,0,2026-09-02 11:35:59.287
1635,163027,10754,235,7,8,1,0,1,6.0,8,0,0,2026-09-02 11:35:59.287
1636,163027,10252,235,9,17,2,0,1,6.0,22,0,0,2026-09-02 11:35:59.310
1637,163027,15485,1146,27,50,3,0,3,26.0,102,0,0,2026-09-02 11:35:59.343
1638,163027,14136,1146,1,4,0,0,2,15.0,92,0,0,2026-09-02 11:35:59.367
1639,163027,34450,1146,39,75,4,2,3,22.0,64,0,0,2026-09-02 11:35:59.390
1640,163027,14114,1146,4,3,1,0,0,20.0,94,0,0,2026-09-02 11:35:59.413
1641,163027,9700,1146,1,5,0,0,1,21.0,78,0,0,2026-09-02 11:35:59.420
1642,163027,14074,1146,3,18,0,0,1,8.5,33,0,0,2026-09-02 11:35:59.440
1643,163027,21708,1146,9,44,1,0,0,0.0,0,0,0,2026-09-02 11:35:59.477
1644,163027,10237,1146,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:35:59.513
1645,163027,14101,1146,20,40,5,0,0,0.0,0,0,0,2026-09-02 11:35:59.530
1646,163027,21711,1146,25,40,2,1,0,0.0,0,0,0,2026-09-02 11:35:59.550
1647,163027,14140,1146,11,18,2,0,0,0.0,0,0,0,2026-09-02 11:35:59.610
1648,163031,14467,233,16,15,3,0,0,0.0,0,0,0,2026-09-02 11:36:02.857
1649,163031,22556,233,0,5,0,0,0,0.0,0,0,0,2026-09-02 11:36:02.877
1650,163031,1449529,233,13,18,1,0,0,0.0,0,0,0,2026-09-02 11:36:02.877
1651,163031,13907,233,50,62,6,0,0,1.0,6,0,0,2026-09-02 11:36:02.880
1652,163031,14628,233,30,34,3,1,0,1.0,12,0,0,2026-09-02 11:36:02.897
1653,163031,14507,233,25,53,0,1,0,0.0,0,0,0,2026-09-02 11:36:02.917
1654,163031,22576,233,44,71,3,1,2,15.3,59,0,0,2026-09-02 11:36:02.933
1655,163031,15528,233,4,8,1,0,4,22.0,60,0,0,2026-09-02 11:36:02.933
1656,163031,14598,233,22,28,0,3,1,8.0,37,0,0,2026-09-02 11:36:02.950
1657,163031,13217,233,12,9,1,1,1,7.0,40,0,0,2026-09-02 11:36:02.950
1658,163031,33127,233,0,3,0,0,1,4.0,23,0,0,2026-09-02 11:36:02.950
1659,163031,13216,234,0,3,0,0,4,14.0,46,0,0,2026-09-02 11:36:02.957
1660,163031,13184,234,0,3,0,0,0,4.0,12,0,0,2026-09-02 11:36:02.970
1661,163031,8683,234,0,0,0,0,0,3.0,20,0,0,2026-09-02 11:36:02.973
1662,163031,11307,234,5,18,0,0,0,8.0,36,0,0,2026-09-02 11:36:02.973
1663,163031,13496,234,2,15,0,0,4,17.0,78,0,0,2026-09-02 11:36:02.977
1664,163031,12094,234,6,30,1,0,0,0.0,0,0,0,2026-09-02 11:36:02.980
1665,163031,12088,234,2,5,0,0,0,0.0,0,0,0,2026-09-02 11:36:02.983
1666,163031,27424,234,96,126,8,2,2,5.0,24,0,0,2026-09-02 11:36:02.983
1667,163031,14408,234,27,41,4,0,0,0.0,0,0,0,2026-09-02 11:36:03.000
1668,163031,11813,234,66,70,7,0,0,0.0,0,0,0,2026-09-02 11:36:03.000
1669,163031,13476,234,25,35,4,0,0,0.0,0,0,0,2026-09-02 11:36:03.003
1670,148327,9868,6,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:36:05.913
1671,148327,14205,6,9,34,1,0,0,0.0,0,0,0,2026-09-02 11:36:05.943
1672,148327,8219,6,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:36:05.950
1673,148327,9864,6,31,46,6,0,0,0.0,0,0,0,2026-09-02 11:36:05.980
1674,148327,394,6,29,80,3,0,0,0.0,0,0,0,2026-09-02 11:36:06.017
1675,148327,8540,6,0,10,0,0,0,0.0,0,0,0,2026-09-02 11:36:06.053
1676,148327,11081,6,1,11,0,0,1,2.0,4,0,0,2026-09-02 11:36:06.093
1677,148327,13226,6,2,11,0,0,0,14.0,67,0,0,2026-09-02 11:36:06.130
1678,148327,8253,6,7,24,0,0,1,9.3,17,0,0,2026-09-02 11:36:06.130
1679,148327,8548,6,8,11,0,1,1,12.0,58,0,0,2026-09-02 11:36:06.133
1680,148327,13791,6,0,2,0,0,7,15.0,48,0,0,2026-09-02 11:36:06.167
1681,148327,7710,4,1,6,0,0,4,10.0,39,0,0,2026-09-02 11:36:06.180
1682,148327,6258,4,6,18,1,0,0,7.0,16,0,0,2026-09-02 11:36:06.183
1683,148327,8095,4,0,2,0,0,3,10.0,10,0,0,2026-09-02 11:36:06.217
1684,148327,8646,4,0,1,0,0,0,3.0,8,0,0,2026-09-02 11:36:06.220
1685,148327,8497,4,22,27,4,0,0,0.0,0,0,0,2026-09-02 11:36:06.230
1686,148327,10055,4,8,10,1,0,0,0.0,0,0,0,2026-09-02 11:36:06.233
1687,148327,10182,4,4,9,1,0,0,0.0,0,0,0,2026-09-02 11:36:06.237
1688,148327,2250,4,42,74,6,0,0,0.0,0,0,0,2026-09-02 11:36:06.240
1689,148327,12225,4,67,105,10,0,0,0.0,0,0,0,2026-09-02 11:36:06.267
1690,148327,9200,4,5,8,0,0,0,0.0,0,0,0,2026-09-02 11:36:06.290
1691,148327,7850,4,32,62,4,1,3,11.3,25,0,0,2026-09-02 11:36:06.403
